content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,text_features
C0258,Things to Do This Week Beyond the Usual Routine Without Big Spending,Events,Campus Events,social|campus|weekend|workshops,Short Video,Excited,Moderate,8,Free,Afternoon,London,1,Evergreen,2025-10-07,53,23,88,Things to Do This Week Beyond the Usual Routine Without Big Spending Events Campus Events social campus weekend workshops Short Video Excited Moderate
C0259,Discount Bundles Worth Checking Before the Weekend Right Now,Deals,Bundles,discount|student offers|deals|cheap,Carousel,Motivated,Light,2,Low,Weekend,Remote,0,Evergreen,2026-01-15,66,73,80,Discount Bundles Worth Checking Before the Weekend Right Now Deals Bundles discount student offers deals cheap Carousel Motivated Light
C0260,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Takeaway Picks,cheap eats|budget meals|meal prep|cafes,Article,Curious,Light,10,Low,Weekend,Watford,1,Recent,2025-11-22,92,46,83,Budget-Friendly Food Spots Worth Trying This Week on a Budget Food Takeaway Picks cheap eats budget meals meal prep cafes Article Curious Light
C0261,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Workshops,local|social|things to do|events,Carousel,Curious,Moderate,3,Low,Late Night,Hatfield,1,Evergreen,2025-11-17,74,44,89,Campus Events Worth Leaving Your Room For for Social Weekends Events Workshops local social things to do events Carousel Curious Moderate
C0262,CV Tweaks That Make Student Applications Stronger for Graduate Roles,Career,Side Hustles,career|networking|linkedin|cv,Checklist,Curious,Light,5,Free,Afternoon,Online,0,Recent,2026-03-02,58,96,68,CV Tweaks That Make Student Applications Stronger for Graduate Roles Career Side Hustles career networking linkedin cv Checklist Curious Light
C0263,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Social Activities,workshops|weekend|events|things to do,Guide,Curious,Moderate,10,High,Late Night,London,1,Evergreen,2025-10-16,46,28,56,Campus Events Worth Leaving Your Room For for Social Weekends Events Social Activities workshops weekend events things to do Guide Curious Moderate
C0264,Room Setup Changes That Make Studying Easier That Feel Worth It,Lifestyle,Self-Improvement,daily life|room setup|lifestyle|student life,Short Video,Motivated,Moderate,5,Low,Evening,Hatfield,1,Evergreen,2026-02-08,99,85,65,Room Setup Changes That Make Studying Easier That Feel Worth It Lifestyle Self-Improvement daily life room setup lifestyle student life Short Video Motivated Moderate
C0265,A Realistic LinkedIn Routine for Students for Graduate Roles,Career,Interviews,linkedin|networking|career|jobs,Long Video,Curious,Light,43,Medium,Afternoon,Online,0,Recent,2025-12-24,61,62,74,A Realistic LinkedIn Routine for Students for Graduate Roles Career Interviews linkedin networking career jobs Long Video Curious Light
C0266,Beginner Workouts for Tight Student Schedules on Restless Days,Fitness,Gym Guides,fitness|student fitness|beginner|stretching,Guide,Motivated,Deep,27,Free,Late Night,Remote,0,Recent,2026-02-25,70,94,86,Beginner Workouts for Tight Student Schedules on Restless Days Fitness Gym Guides fitness student fitness beginner stretching Guide Motivated Deep
C0267,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Student Discounts,student money|finance|discounts|budget,Article,Curious,Light,12,Low,Morning,Online,0,Evergreen,2026-01-01,80,66,71,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable Finance Student Discounts student money finance discounts budget Article Curious Light
C0268,Planning Systems That Work Across Study and Life for Better Consistency,Productivity,Habits,discipline|habits|focus|planning,Article,Focused,Light,9,Low,Afternoon,Online,0,Recent,2026-01-07,61,69,81,Planning Systems That Work Across Study and Life for Better Consistency Productivity Habits discipline habits focus planning Article Focused Light
C0269,Late-Night Tracks for Quiet Study Sessions for Better Evenings,Music,Lo-fi,music|party|mood|playlist,Short Video,Relaxed,Moderate,8,Low,Weekend,Online,0,New,2025-11-14,60,42,95,Late-Night Tracks for Quiet Study Sessions for Better Evenings Music Lo-fi music party mood playlist Short Video Relaxed Moderate
C0270,7 Revision Habits That Actually Stick for Group Sessions,Study,Exam Prep,flashcards|deep work|notes|exam prep,Article,Calm,Light,12,Low,Morning,Online,0,Recent,2025-09-29,73,19,86,7 Revision Habits That Actually Stick for Group Sessions Study Exam Prep flashcards deep work notes exam prep Article Calm Light
C0271,Hidden Day Trips Near Campus Worth the Train Fare from Hatfield,Travel,City Guides,travel|city guide|weekend|cheap trips,Video,Curious,Light,26,Free,Morning,St Albans,1,New,2026-01-24,76,78,90,Hidden Day Trips Near Campus Worth the Train Fare from Hatfield Travel City Guides travel city guide weekend cheap trips Video Curious Light
C0272,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Room Setup,fashion|daily life|lifestyle|habits,Carousel,Motivated,Moderate,7,Medium,Late Night,Remote,0,Recent,2025-11-28,68,49,63,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It Lifestyle Room Setup fashion daily life lifestyle habits Carousel Motivated Moderate
C0273,Low-Cost Weekend Plans for Students Without Big Spending,Events,Local Events,social|weekend|local|campus,Article,Excited,Light,8,Free,Morning,Online,0,Evergreen,2025-10-07,72,23,70,Low-Cost Weekend Plans for Students Without Big Spending Events Local Events social weekend local campus Article Excited Light
C0274,How to Plan a Cheap One-Day Reset Trip Near London,Travel,City Guides,explore|weekend|hidden gems|student travel,Video,Curious,Moderate,38,High,Evening,St Albans,1,Recent,2025-11-26,55,48,84,How to Plan a Cheap One-Day Reset Trip Near London Travel City Guides explore weekend hidden gems student travel Video Curious Moderate
C0275,Low-Equipment Fitness Routines That Still Feel Effective for Better Energy,Fitness,Gym Guides,student fitness|stretching|workout|beginner,Guide,Focused,Moderate,16,Medium,Weekend,Online,0,Evergreen,2025-12-28,87,64,78,Low-Equipment Fitness Routines That Still Feel Effective for Better Energy Fitness Gym Guides student fitness stretching workout beginner Guide Focused Moderate
C0276,Lifestyle Upgrades That Feel Small but Useful That Actually Last,Lifestyle,Fashion,routine|habits|daily life|student life,Carousel,Curious,Deep,8,Medium,Afternoon,Remote,0,Recent,2025-09-14,70,12,96,Lifestyle Upgrades That Feel Small but Useful That Actually Last Lifestyle Fashion routine habits daily life student life Carousel Curious Deep
C0277,CV Tweaks That Make Student Applications Stronger for Graduate Roles,Career,Side Hustles,cv|networking|linkedin|internships,Article,Curious,Light,10,High,Late Night,Remote,0,Recent,2025-10-10,69,25,98,CV Tweaks That Make Student Applications Stronger for Graduate Roles Career Side Hustles cv networking linkedin internships Article Curious Light
C0278,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Mindfulness,mindfulness|sleep|stress|balance,Podcast,Motivated,Moderate,20,Low,Morning,Remote,0,Evergreen,2025-09-10,75,10,58,Sleep Routines That Feel Realistic for Students Without a Huge Routine Wellness Mindfulness mindfulness sleep stress balance Podcast Motivated Moderate
C0279,Mood Mixes for Productive Mornings for Deep Focus,Music,Study Playlists,music|mood|indie|lofi,Playlist,Relaxed,Light,33,Medium,Weekend,Online,0,New,2025-11-20,78,45,82,Mood Mixes for Productive Mornings for Deep Focus Music Study Playlists music mood indie lofi Playlist Relaxed Light
C0280,Apps That Make Student Life Less Chaotic for Better Focus,Tech,Gadgets,ai tools|tech|tools|gadgets,Video,Curious,Light,21,High,Weekend,Online,0,New,2026-01-22,88,77,85,Apps That Make Student Life Less Chaotic for Better Focus Tech Gadgets ai tools tech tools gadgets Video Curious Light
C0281,Beginner Workouts for Tight Student Schedules on Restless Days,Fitness,Stretching,student fitness|workout|fitness|beginner,Article,Energetic,Moderate,10,Medium,Late Night,Remote,0,Recent,2025-12-02,62,51,64,Beginner Workouts for Tight Student Schedules on Restless Days Fitness Stretching student fitness workout fitness beginner Article Energetic Moderate
C0282,Mindfulness Practices That Don’t Feel Performative During Deadline Season,Wellness,Mindfulness,sleep|wellness|routine|stress,Guide,Calm,Light,15,Low,Afternoon,Online,0,New,2026-02-19,61,91,68,Mindfulness Practices That Don’t Feel Performative During Deadline Season Wellness Mindfulness sleep wellness routine stress Guide Calm Light
C0283,Discount Bundles Worth Checking Before the Weekend That Actually Feel Useful,Deals,Subscriptions,cheap|value|deals|shopping,Short Video,Curious,Light,7,Free,Morning,Online,0,Evergreen,2026-01-12,54,72,84,Discount Bundles Worth Checking Before the Weekend That Actually Feel Useful Deals Subscriptions cheap value deals shopping Short Video Curious Light
C0284,Local Events That Feel Social Without Being Too Much for Social Weekends,Events,Local Events,events|workshops|campus|local,Short Video,Excited,Deep,1,Medium,Weekend,Online,0,Recent,2025-11-25,95,48,82,Local Events That Feel Social Without Being Too Much for Social Weekends Events Local Events events workshops campus local Short Video Excited Deep
C0285,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Group Study,revision|flashcards|focus|students,Checklist,Calm,Moderate,10,Free,Weekend,Online,0,Recent,2025-12-03,43,52,82,The Best Group Study Strategies for Busy Weeks for Busy Weeks Study Group Study revision flashcards focus students Checklist Calm Moderate
C0286,Digital Habits That Reduce Daily Friction That Feel Worth It,Lifestyle,Fashion,room setup|habits|routine|student life,Guide,Motivated,Light,16,High,Evening,London,1,Recent,2025-09-22,86,16,71,Digital Habits That Reduce Daily Friction That Feel Worth It Lifestyle Fashion room setup habits routine student life Guide Motivated Light
C0287,Digital Habits That Reduce Daily Friction That Actually Last,Lifestyle,Room Setup,lifestyle|student life|daily life|habits,Article,Curious,Light,6,Free,Morning,Online,0,Recent,2026-03-05,62,98,78,Digital Habits That Reduce Daily Friction That Actually Last Lifestyle Room Setup lifestyle student life daily life habits Article Curious Light
C0288,Comfort Films for a Slow Evening This Weekend,Entertainment,Anime,entertainment|weekend watch|movies|shows,Article,Curious,Light,5,High,Morning,London,1,New,2025-10-18,50,29,85,Comfort Films for a Slow Evening This Weekend Entertainment Anime entertainment weekend watch movies shows Article Curious Light
C0289,Weekend Watch Picks That Actually Match the Mood for Low-Effort Evenings,Entertainment,Movies,movies|anime|shows|weekend watch,Video,Curious,Light,32,Medium,Weekend,Remote,0,Evergreen,2026-01-05,62,68,82,Weekend Watch Picks That Actually Match the Mood for Low-Effort Evenings Entertainment Movies movies anime shows weekend watch Video Curious Light
C0290,Fun Recommendations for a No-Pressure Weekend This Weekend,Entertainment,Gaming,gaming|fun|weekend watch|movies,Article,Relaxed,Light,5,Free,Morning,Online,0,New,2025-10-19,49,29,73,Fun Recommendations for a No-Pressure Weekend This Weekend Entertainment Gaming gaming fun weekend watch movies Article Relaxed Light
C0291,Fun Recommendations for a No-Pressure Weekend When You Need a Reset,Entertainment,Movies,shows|entertainment|gaming|fun,Short Video,Excited,Light,7,Low,Afternoon,Hatfield,1,Recent,2026-03-08,78,99,73,Fun Recommendations for a No-Pressure Weekend When You Need a Reset Entertainment Movies shows entertainment gaming fun Short Video Excited Light
C0292,Interesting Workshops and Meetups to Check Out This Month,Events,Markets,local|campus|events|weekend,Carousel,Excited,Moderate,7,Medium,Morning,Hatfield,1,New,2026-03-10,96,100,73,Interesting Workshops and Meetups to Check Out This Month Events Markets local campus events weekend Carousel Excited Moderate
C0293,Meal Prep Ideas That Survive a Busy Timetable for Rainy Evenings,Food,Cafe Guides,cheap eats|quick meals|cafes|food,Guide,Energetic,Moderate,21,Low,Weekend,Online,0,Evergreen,2025-11-20,69,45,88,Meal Prep Ideas That Survive a Busy Timetable for Rainy Evenings Food Cafe Guides cheap eats quick meals cafes food Guide Energetic Moderate
C0294,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Cheap Finds,discount|subscriptions|shopping|deals,Guide,Motivated,Deep,20,High,Late Night,Online,0,Evergreen,2025-12-28,39,64,58,Low-Cost Finds That Make Daily Life Easier This Week Deals Cheap Finds discount subscriptions shopping deals Guide Motivated Deep
C0295,Time-Blocking Without Burning Out Without Overplanning,Productivity,Workflows,habits|planning|focus|productivity,Podcast,Calm,Moderate,21,Medium,Afternoon,Online,0,New,2026-01-30,37,81,91,Time-Blocking Without Burning Out Without Overplanning Productivity Workflows habits planning focus productivity Podcast Calm Moderate
C0296,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,Internships,linkedin|jobs|cv|interview,Podcast,Motivated,Deep,22,Medium,Late Night,Online,0,New,2025-10-19,55,29,98,CV Tweaks That Make Student Applications Stronger That Recruiters Notice Career Internships linkedin jobs cv interview Podcast Motivated Deep
C0297,Small Reset Habits for Stress-Heavy Weeks During Deadline Season,Wellness,Stress Relief,sleep|routine|mindfulness|balance,Article,Relaxed,Moderate,9,Free,Afternoon,Online,0,Evergreen,2026-01-05,54,68,80,Small Reset Habits for Stress-Heavy Weeks During Deadline Season Wellness Stress Relief sleep routine mindfulness balance Article Relaxed Moderate
C0298,Places That Feel Like a Break Without Going Far Near London,Travel,Weekend Trips,cheap trips|student travel|weekend|explore,Video,Relaxed,Moderate,19,Low,Afternoon,London,1,Evergreen,2026-02-24,92,93,98,Places That Feel Like a Break Without Going Far Near London Travel Weekend Trips cheap trips student travel weekend explore Video Relaxed Moderate
C0299,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Quick Recipes,food|quick meals|student food|meal prep,Carousel,Relaxed,Deep,4,Medium,Evening,Remote,0,Evergreen,2025-12-31,99,66,91,Budget-Friendly Food Spots Worth Trying This Week on a Budget Food Quick Recipes food quick meals student food meal prep Carousel Relaxed Deep
C0300,Things to Do This Week Beyond the Usual Routine Near Campus,Events,Social Activities,things to do|local|campus|weekend,Short Video,Social,Light,4,Low,Weekend,Remote,0,Evergreen,2025-11-20,83,45,84,Things to Do This Week Beyond the Usual Routine Near Campus Events Social Activities things to do local campus weekend Short Video Social Light
