interaction_id,user_id,content_id,viewed,liked,saved,shared,completed,dwell_time_percent,rating,engaged_minutes,interaction_timestamp,engagement_score,interaction_day_type,recommendation_surface,rating_filled,engagement_bucket
I006634,U0134,C0760,1,0,0,0,0,55,,9.9,2025-12-13 22:42:00,2.1,Weekend,For You,0.0,Low
I006635,U0395,C0302,1,0,0,0,0,46,4.0,12.4,2025-12-15 16:31:00,5.12,Weekday,For You,4.0,Medium
I006636,U0069,C0198,1,1,1,0,1,66,5.0,19.1,2026-01-09 21:18:00,15.32,Weekday,Search,5.0,Very High
I006637,U0371,C0265,1,1,0,0,0,65,,27.9,2025-10-26 09:10:00,4.8,Weekend,Trending,0.0,Medium
I006638,U0046,C0865,1,1,1,0,0,69,4.0,11.7,2025-10-12 22:19:00,11.08,Weekend,Home Feed,4.0,Very High
I006639,U0285,C0489,1,1,0,0,1,90,,3.6,2025-09-16 06:27:00,8.8,Weekday,Category Page,0.0,High
I006640,U0310,C0872,1,0,0,0,1,96,,41.3,2026-01-12 12:06:00,6.42,Weekday,Search,0.0,High
I006641,U0272,C0303,1,1,0,0,1,55,5.0,19.2,2025-12-04 09:16:00,12.1,Weekday,Search,5.0,Very High
I006642,U0108,C0673,1,1,0,0,1,64,,1.9,2025-09-19 17:33:00,8.28,Weekday,Category Page,0.0,High
I006643,U0223,C0723,0,0,0,0,0,84,,1.0,2025-11-28 11:09:00,1.68,Weekday,Home Feed,0.0,Low
I006644,U0432,C0512,1,0,0,0,0,36,4.0,9.0,2025-10-12 10:44:00,4.92,Weekend,Category Page,4.0,Medium
I006645,U0382,C0292,1,0,1,0,1,96,,6.7,2025-11-27 22:57:00,9.42,Weekday,For You,0.0,Very High
I006646,U0190,C0608,1,1,0,0,1,100,5.0,5.0,2025-10-25 21:23:00,13.0,Weekend,Search,5.0,Very High
I006647,U0133,C0555,1,0,0,0,1,88,,13.2,2025-12-29 20:15:00,6.26,Weekday,Home Feed,0.0,High
I006648,U0373,C0749,1,0,0,0,0,5,,1.0,2025-10-01 16:12:00,1.1,Weekday,For You,0.0,Low
I006649,U0079,C0452,1,1,0,1,0,45,3.0,4.5,2025-12-14 10:47:00,8.8,Weekend,For You,3.0,High
I006650,U0081,C0363,1,1,0,0,1,80,,8.0,2026-03-02 17:40:00,8.6,Weekday,Home Feed,0.0,High
I006651,U0080,C0847,1,0,1,0,0,29,3.0,3.2,2025-10-14 11:21:00,6.98,Weekday,Trending,3.0,High
I006652,U0023,C0657,0,0,0,0,0,72,,22.3,2026-01-23 06:50:00,1.44,Weekday,Trending,0.0,Low
I006653,U0433,C0137,1,1,1,0,0,84,4.0,27.7,2025-10-09 16:49:00,11.38,Weekday,Because You Liked,4.0,Very High
I006654,U0159,C0066,1,0,0,1,0,45,,1.0,2025-11-27 20:34:00,3.9,Weekday,For You,0.0,Medium
I006655,U0269,C0394,0,0,0,0,0,49,,2.0,2026-03-10 15:36:00,0.98,Weekday,Category Page,0.0,Low
I006656,U0407,C0132,1,1,1,0,1,88,,4.4,2025-09-07 16:33:00,11.76,Weekend,Home Feed,0.0,Very High
I006657,U0112,C0207,0,0,0,0,0,31,,4.7,2026-02-19 07:23:00,0.62,Weekday,Home Feed,0.0,Low
I006658,U0231,C0778,1,1,0,0,0,62,,6.2,2025-10-05 08:03:00,4.74,Weekend,Category Page,0.0,Medium
I006659,U0002,C0687,1,1,0,0,1,77,4.0,16.9,2026-01-01 17:55:00,11.74,Weekday,Home Feed,4.0,Very High
I006660,U0355,C0140,1,0,1,0,1,67,,20.8,2025-09-23 22:45:00,8.84,Weekday,Trending,0.0,High
I006661,U0431,C0526,1,0,1,0,1,65,4.0,2.6,2025-12-19 10:02:00,12.0,Weekday,For You,4.0,Very High
I006662,U0038,C0426,1,1,0,0,1,66,,17.2,2025-11-24 01:21:00,8.32,Weekday,Home Feed,0.0,High
I006663,U0382,C0694,1,1,0,1,0,58,,1.7,2025-09-03 01:14:00,6.66,Weekday,Home Feed,0.0,High
I006664,U0255,C0253,1,1,0,0,1,92,4.0,7.4,2025-10-01 22:07:00,12.04,Weekday,Category Page,4.0,Very High
I006665,U0001,C0162,1,1,1,0,1,86,,12.0,2026-02-11 09:45:00,11.72,Weekday,For You,0.0,Very High
I006666,U0227,C0023,1,0,0,0,0,46,,4.6,2026-02-11 21:30:00,1.92,Weekday,For You,0.0,Low
I006667,U0026,C0887,1,1,1,0,1,74,5.0,5.9,2025-09-01 09:24:00,15.48,Weekday,Home Feed,5.0,Very High
I006668,U0175,C0391,1,1,0,1,0,70,,21.0,2025-12-30 08:56:00,6.9,Weekday,Because You Liked,0.0,High
I006669,U0406,C0390,0,0,0,0,0,62,,9.3,2025-11-04 23:11:00,1.24,Weekday,Search,0.0,Low
I006670,U0160,C0311,1,1,0,0,1,59,3.0,10.6,2025-12-22 06:37:00,10.58,Weekday,Home Feed,3.0,Very High
I006671,U0129,C0646,1,1,1,0,1,83,4.0,5.8,2025-09-06 01:47:00,14.86,Weekend,For You,4.0,Very High
I006672,U0399,C0677,1,1,0,0,0,59,,1.8,2025-11-05 00:48:00,4.68,Weekday,Category Page,0.0,Medium
I006673,U0257,C0586,1,1,0,0,1,56,,1.0,2025-10-03 08:22:00,8.12,Weekday,Search,0.0,High
I006674,U0206,C0882,1,1,0,1,0,100,5.0,2.0,2025-10-27 00:38:00,11.5,Weekday,Home Feed,5.0,Very High
I006675,U0407,C0730,1,1,1,1,0,52,,1.6,2025-09-08 17:42:00,9.54,Weekday,For You,0.0,Very High
I006676,U0129,C0165,0,0,0,0,0,65,,2.0,2026-02-16 00:47:00,1.3,Weekday,Because You Liked,0.0,Low
I006677,U0217,C0154,1,1,0,0,1,44,5.0,15.4,2025-11-18 13:13:00,11.88,Weekday,Because You Liked,5.0,Very High
I006678,U0195,C0264,1,0,1,0,0,41,4.0,2.0,2026-02-23 16:57:00,8.02,Weekday,For You,4.0,High
I006679,U0176,C0606,1,1,1,0,1,40,,8.0,2025-10-02 09:20:00,10.8,Weekday,For You,0.0,Very High
I006680,U0022,C0046,1,1,1,0,1,97,4.0,21.3,2026-01-07 12:21:00,15.14,Weekday,Home Feed,4.0,Very High
I006681,U0356,C0154,1,0,1,0,1,72,3.0,25.2,2026-01-06 18:37:00,11.34,Weekday,For You,3.0,Very High
I006682,U0278,C0436,1,1,0,0,1,70,,4.2,2025-10-05 10:50:00,8.4,Weekend,Because You Liked,0.0,High
I006683,U0420,C0887,1,1,0,0,1,75,,6.0,2025-11-21 14:22:00,8.5,Weekday,For You,0.0,High
I006684,U0267,C0878,1,1,0,0,1,65,3.0,12.3,2025-09-17 09:50:00,10.7,Weekday,Trending,3.0,Very High
I006685,U0288,C0536,1,0,0,0,0,36,4.0,1.0,2025-11-13 06:43:00,4.92,Weekday,Because You Liked,4.0,Medium
I006686,U0047,C0433,1,0,1,0,1,100,,4.0,2026-01-21 08:26:00,9.5,Weekday,Because You Liked,0.0,Very High
I006687,U0225,C0558,1,1,0,0,0,55,3.0,3.9,2026-02-14 20:59:00,7.0,Weekend,For You,3.0,High
I006688,U0391,C0163,1,1,1,1,1,80,,4.8,2025-12-20 23:39:00,13.6,Weekend,Category Page,0.0,Very High
I006689,U0014,C0013,1,0,0,0,0,48,,1.4,2025-11-16 21:42:00,1.96,Weekend,Category Page,0.0,Low
I006690,U0053,C0207,1,1,0,0,0,45,,6.8,2026-02-06 21:58:00,4.4,Weekday,Category Page,0.0,Medium
I006691,U0033,C0389,1,0,0,0,0,61,,15.9,2025-11-10 08:05:00,2.22,Weekday,Because You Liked,0.0,Low
I006692,U0126,C0865,0,0,0,0,0,54,,9.2,2025-10-24 14:20:00,1.08,Weekday,Category Page,0.0,Low
I006693,U0248,C0292,1,0,0,0,1,96,,6.7,2025-11-28 13:59:00,6.42,Weekday,Home Feed,0.0,High
I006694,U0125,C0648,1,0,0,0,1,58,5.0,23.8,2026-02-01 19:24:00,9.66,Weekend,Category Page,5.0,Very High
I006695,U0057,C0691,1,1,0,0,0,53,,1.6,2026-03-09 19:40:00,4.56,Weekday,Home Feed,0.0,Medium
I006696,U0148,C0297,1,0,1,0,0,22,,2.0,2026-01-02 19:44:00,4.44,Weekday,Trending,0.0,Medium
I006697,U0110,C0686,1,1,0,0,1,100,3.0,7.0,2026-02-23 15:03:00,11.4,Weekday,Because You Liked,3.0,Very High
I006698,U0294,C0281,0,0,0,0,0,36,,3.6,2025-09-04 01:59:00,0.72,Weekday,For You,0.0,Low
I006699,U0188,C0484,1,0,0,0,0,28,,1.4,2025-09-29 22:35:00,1.56,Weekday,Search,0.0,Low
I006700,U0344,C0570,1,0,0,0,1,100,,1.0,2026-01-09 22:48:00,6.5,Weekday,Trending,0.0,High
I006701,U0031,C0871,1,0,0,0,1,100,,5.0,2025-12-24 21:26:00,6.5,Weekday,For You,0.0,High
I006702,U0265,C0351,1,0,0,0,0,65,3.0,2.0,2025-10-18 18:16:00,4.7,Weekend,Trending,3.0,Medium
I006703,U0407,C0210,1,0,0,0,1,100,,20.0,2025-10-16 14:19:00,6.5,Weekday,For You,0.0,High
I006704,U0053,C0292,1,0,1,0,0,46,,3.2,2025-11-19 22:22:00,4.92,Weekday,Because You Liked,0.0,Medium
I006705,U0310,C0188,1,0,1,1,1,100,,24.0,2025-11-14 12:21:00,11.5,Weekday,Home Feed,0.0,Very High
I006706,U0021,C0189,1,0,0,0,1,83,4.0,3.3,2025-11-18 20:04:00,9.36,Weekday,Category Page,4.0,Very High
I006707,U0058,C0736,1,1,1,0,0,50,4.0,1.0,2025-12-19 01:21:00,10.7,Weekday,Trending,4.0,Very High
I006708,U0240,C0308,1,1,0,1,0,57,,2.8,2026-02-05 21:25:00,6.64,Weekday,Category Page,0.0,High
I006709,U0146,C0020,1,0,0,0,1,72,4.0,19.4,2025-09-10 15:48:00,9.14,Weekday,Category Page,4.0,Very High
I006710,U0351,C0683,1,0,0,0,0,73,,8.8,2026-02-19 23:21:00,2.46,Weekday,Category Page,0.0,Low
I006711,U0336,C0086,0,0,0,0,0,5,,1.6,2025-11-05 13:02:00,0.1,Weekday,For You,0.0,Low
I006712,U0224,C0365,1,1,0,1,1,84,,23.5,2025-10-14 20:55:00,10.68,Weekday,Home Feed,0.0,Very High
I006713,U0283,C0896,1,0,0,0,0,51,4.0,4.6,2025-09-24 14:57:00,5.22,Weekday,Category Page,4.0,Medium
I006714,U0277,C0370,1,0,0,0,0,43,,1.0,2025-12-25 07:04:00,1.86,Weekday,Home Feed,0.0,Low
I006715,U0402,C0109,1,0,1,0,1,76,,25.1,2025-09-30 01:14:00,9.02,Weekday,Home Feed,0.0,Very High
I006716,U0117,C0603,0,0,0,0,0,83,,22.4,2025-12-16 15:29:00,1.66,Weekday,Search,0.0,Low
I006717,U0033,C0348,0,0,0,0,0,88,,1.0,2025-10-04 08:16:00,1.76,Weekend,Home Feed,0.0,Low
I006718,U0227,C0646,0,0,0,0,0,44,,3.1,2025-10-30 19:25:00,0.88,Weekday,For You,0.0,Low
I006719,U0010,C0439,1,0,0,0,1,75,5.0,6.8,2025-10-31 01:09:00,10.0,Weekday,For You,5.0,Very High
I006720,U0216,C0504,1,1,0,0,0,24,,2.6,2026-01-15 20:42:00,3.98,Weekday,For You,0.0,Medium
I006721,U0350,C0724,1,0,0,0,0,38,,2.7,2026-01-13 23:49:00,1.76,Weekday,Trending,0.0,Low
I006722,U0391,C0221,1,0,1,0,1,100,5.0,6.0,2025-11-08 01:20:00,13.5,Weekend,Home Feed,5.0,Very High
I006723,U0125,C0831,0,0,0,0,0,52,,2.1,2025-12-05 19:54:00,1.04,Weekday,Category Page,0.0,Low
I006724,U0175,C0813,1,0,1,0,1,77,,3.1,2025-10-24 09:27:00,9.04,Weekday,Search,0.0,Very High
I006725,U0194,C0587,1,1,1,1,1,63,4.0,5.7,2026-01-24 07:57:00,16.46,Weekend,For You,4.0,Very High
I006726,U0171,C0818,1,1,0,1,1,100,,7.0,2025-12-10 22:56:00,11.0,Weekday,Home Feed,0.0,Very High
I006727,U0263,C0381,1,0,0,1,0,32,,3.5,2026-02-05 07:39:00,3.64,Weekday,Because You Liked,0.0,Medium
I006728,U0269,C0860,1,0,1,0,1,82,3.0,14.8,2025-09-29 15:21:00,11.54,Weekday,For You,3.0,Very High
I006729,U0337,C0818,1,1,1,0,0,66,4.0,4.6,2026-02-18 20:12:00,11.02,Weekday,Trending,4.0,Very High
I006730,U0031,C0075,1,0,0,0,1,70,,6.3,2026-02-12 18:29:00,5.9,Weekday,Trending,0.0,Medium
I006731,U0247,C0799,1,0,0,1,0,9,,1.0,2025-09-30 21:45:00,3.18,Weekday,Because You Liked,0.0,Medium
I006732,U0221,C0080,0,0,0,0,0,32,,5.1,2025-12-30 12:51:00,0.64,Weekday,Search,0.0,Low
I006733,U0236,C0106,1,1,0,0,1,88,,6.2,2025-11-23 14:20:00,8.76,Weekend,For You,0.0,High
I006734,U0193,C0216,1,0,1,0,0,22,,1.8,2026-01-12 10:07:00,4.44,Weekday,For You,0.0,Medium
I006735,U0180,C0348,1,0,1,0,1,100,,1.0,2025-09-26 22:31:00,9.5,Weekday,For You,0.0,Very High
I006736,U0102,C0422,1,0,0,0,0,5,,1.0,2026-01-25 00:16:00,1.1,Weekend,Home Feed,0.0,Low
I006737,U0100,C0609,1,1,0,0,1,74,4.0,21.5,2025-10-28 10:11:00,11.68,Weekday,Home Feed,4.0,Very High
I006738,U0110,C0774,1,0,0,1,1,77,,25.4,2025-10-31 16:36:00,8.04,Weekday,Trending,0.0,High
I006739,U0012,C0557,1,1,1,0,1,54,4.0,6.5,2025-09-04 22:44:00,14.28,Weekday,For You,4.0,Very High
I006740,U0353,C0213,1,0,0,0,0,20,,1.0,2026-01-25 17:21:00,1.4,Weekend,Home Feed,0.0,Low
I006741,U0139,C0771,1,1,0,0,1,57,,6.3,2025-12-17 08:44:00,8.14,Weekday,For You,0.0,High
I006742,U0113,C0705,1,0,0,0,0,75,,7.5,2025-11-11 15:07:00,2.5,Weekday,Because You Liked,0.0,Low
I006743,U0011,C0017,1,0,0,0,1,88,,1.8,2026-02-04 11:29:00,6.26,Weekday,Category Page,0.0,High
I006744,U0242,C0360,1,0,0,0,0,71,4.0,4.3,2026-03-08 09:22:00,5.62,Weekend,For You,4.0,Medium
I006745,U0385,C0728,1,0,0,1,1,100,,7.0,2026-02-03 21:59:00,8.5,Weekday,Because You Liked,0.0,High
I006746,U0229,C0379,1,1,1,0,0,5,,1.0,2025-12-27 13:26:00,6.6,Weekend,Search,0.0,High
I006747,U0315,C0527,1,0,1,0,0,41,,3.3,2025-11-30 22:41:00,4.82,Weekend,Category Page,0.0,Medium
I006748,U0253,C0260,1,1,1,0,1,100,,10.0,2025-09-20 18:01:00,12.0,Weekend,Home Feed,0.0,Very High
I006749,U0414,C0213,1,0,0,0,1,68,,2.0,2025-10-07 19:10:00,5.86,Weekday,Because You Liked,0.0,Medium
I006750,U0290,C0208,0,0,0,0,0,78,,3.9,2026-02-18 08:43:00,1.56,Weekday,Trending,0.0,Low
I006751,U0027,C0696,1,1,0,0,0,69,,18.6,2026-01-16 17:07:00,4.88,Weekday,For You,0.0,Medium
I006752,U0373,C0188,1,1,0,0,0,34,,8.2,2025-10-31 16:35:00,4.18,Weekday,Home Feed,0.0,Medium
I006753,U0434,C0866,1,0,0,0,1,70,3.0,7.0,2026-01-18 16:01:00,8.3,Weekend,Search,3.0,High
I006754,U0399,C0333,0,0,0,0,0,49,,2.5,2025-10-27 23:57:00,0.98,Weekday,Home Feed,0.0,Low
I006755,U0273,C0459,1,0,0,0,0,12,,3.4,2025-10-05 18:13:00,1.24,Weekend,Home Feed,0.0,Low
I006756,U0187,C0815,1,0,0,0,0,59,,2.9,2025-09-17 21:56:00,2.18,Weekday,Trending,0.0,Low
I006757,U0328,C0742,1,1,1,0,0,25,,1.0,2026-01-14 08:37:00,7.0,Weekday,Because You Liked,0.0,High
I006758,U0383,C0337,0,0,0,0,0,72,,10.8,2025-09-25 16:26:00,1.44,Weekday,Category Page,0.0,Low
I006759,U0100,C0363,1,0,0,0,1,80,,8.0,2025-10-12 09:30:00,6.1,Weekend,For You,0.0,High
I006760,U0283,C0672,1,0,0,0,0,8,,1.0,2025-09-21 17:28:00,1.16,Weekend,Because You Liked,0.0,Low
I006761,U0260,C0351,1,0,1,0,1,100,,3.0,2026-02-27 08:20:00,9.5,Weekday,Category Page,0.0,Very High
I006762,U0309,C0174,1,1,0,0,0,61,,6.1,2026-02-13 21:21:00,4.72,Weekday,Home Feed,0.0,Medium
I006763,U0215,C0855,1,0,0,0,1,82,3.0,4.9,2025-09-12 20:42:00,8.54,Weekday,Trending,3.0,High
I006764,U0007,C0881,1,1,0,1,1,88,,9.7,2025-12-23 14:20:00,10.76,Weekday,For You,0.0,Very High
I006765,U0392,C0103,1,0,1,0,1,96,4.0,30.7,2026-03-06 18:52:00,12.62,Weekday,Home Feed,4.0,Very High
I006766,U0150,C0336,1,1,0,1,0,88,4.0,22.0,2025-12-13 17:48:00,10.46,Weekend,Search,4.0,Very High
I006767,U0337,C0076,1,1,0,1,1,99,5.0,12.9,2026-03-08 20:51:00,14.98,Weekend,Search,5.0,Very High
I006768,U0249,C0059,1,1,0,0,0,50,,4.0,2025-12-08 23:57:00,4.5,Weekday,Because You Liked,0.0,Medium
I006769,U0010,C0304,0,0,0,0,0,16,,1.8,2025-11-28 01:43:00,0.32,Weekday,Trending,0.0,Low
I006770,U0365,C0511,1,0,0,0,0,63,3.0,12.6,2026-02-03 12:13:00,4.66,Weekday,Category Page,3.0,Medium
I006771,U0401,C0514,1,1,1,0,1,68,,8.2,2026-03-05 16:36:00,11.36,Weekday,Category Page,0.0,Very High
I006772,U0103,C0363,1,0,0,0,1,90,,9.0,2025-10-02 00:27:00,6.3,Weekday,For You,0.0,High
I006773,U0440,C0775,1,0,0,0,0,55,,12.1,2026-03-08 21:41:00,2.1,Weekend,Trending,0.0,Low
I006774,U0316,C0847,1,0,0,0,1,61,4.0,6.7,2026-02-04 15:02:00,8.92,Weekday,Home Feed,4.0,High
I006775,U0246,C0883,1,1,1,1,0,38,5.0,1.9,2026-03-08 17:28:00,13.26,Weekend,For You,5.0,Very High
I006776,U0170,C0444,1,0,1,0,0,49,,10.3,2026-02-08 16:59:00,4.98,Weekend,For You,0.0,Medium
I006777,U0432,C0730,0,0,0,0,0,68,,2.0,2025-12-16 08:00:00,1.36,Weekday,For You,0.0,Low
I006778,U0312,C0241,1,0,0,1,1,100,4.0,18.0,2025-12-01 10:17:00,11.7,Weekday,Home Feed,4.0,Very High
I006779,U0290,C0707,1,0,1,0,0,64,3.0,6.4,2025-10-06 08:06:00,7.68,Weekday,Trending,3.0,High
I006780,U0029,C0823,1,1,1,1,0,100,,12.0,2025-12-18 08:09:00,10.5,Weekday,Because You Liked,0.0,Very High
I006781,U0062,C0453,1,0,1,0,0,70,3.0,4.9,2025-12-16 09:30:00,7.8,Weekday,Trending,3.0,High
I006782,U0178,C0586,1,0,1,0,0,36,4.0,1.0,2025-09-06 13:23:00,7.92,Weekend,Trending,4.0,High
I006783,U0306,C0323,1,0,0,1,0,45,,8.1,2025-11-22 15:13:00,3.9,Weekend,Because You Liked,0.0,Medium
I006784,U0281,C0608,1,0,0,0,1,100,,5.0,2025-10-30 08:29:00,6.5,Weekday,Category Page,0.0,High
I006785,U0289,C0885,1,1,1,1,1,64,5.0,5.1,2025-11-27 12:27:00,17.28,Weekday,Home Feed,5.0,Very High
I006786,U0211,C0820,1,1,0,0,1,70,4.0,2.8,2025-10-03 06:50:00,11.6,Weekday,Home Feed,4.0,Very High
I006787,U0113,C0830,1,0,0,0,1,72,,5.0,2025-09-04 17:52:00,5.94,Weekday,Category Page,0.0,Medium
I006788,U0004,C0171,1,0,0,0,1,63,,18.9,2025-11-27 15:16:00,5.76,Weekday,For You,0.0,Medium
I006789,U0019,C0600,1,1,0,0,1,79,,20.5,2025-10-12 09:32:00,8.58,Weekend,For You,0.0,High
I006790,U0136,C0362,0,0,0,0,0,64,,14.1,2026-01-20 19:36:00,1.28,Weekday,Search,0.0,Low
I006791,U0136,C0568,1,0,1,0,0,55,,4.4,2025-10-28 21:45:00,5.1,Weekday,Home Feed,0.0,Medium
I006792,U0388,C0323,1,1,1,0,0,5,4.0,1.0,2025-09-03 23:48:00,9.8,Weekday,Home Feed,4.0,Very High
I006793,U0128,C0391,1,1,0,0,0,38,5.0,11.4,2026-01-13 16:56:00,8.26,Weekday,Trending,5.0,High
I006794,U0392,C0896,0,0,0,0,0,80,,7.2,2025-10-22 18:39:00,1.6,Weekday,Home Feed,0.0,Low
I006795,U0179,C0720,1,0,1,0,1,61,,20.1,2025-11-14 10:49:00,8.72,Weekday,Category Page,0.0,High
I006796,U0013,C0476,1,0,0,0,0,43,3.0,12.0,2026-01-27 07:00:00,4.26,Weekday,Because You Liked,3.0,Medium
I006797,U0260,C0098,1,1,0,1,0,75,4.0,25.5,2025-10-15 09:22:00,10.2,Weekday,For You,4.0,Very High
I006798,U0067,C0755,0,0,0,0,0,89,,20.5,2025-09-05 12:01:00,1.78,Weekday,Because You Liked,0.0,Low
I006799,U0108,C0542,1,0,0,0,0,52,,6.2,2025-12-25 14:14:00,2.04,Weekday,Home Feed,0.0,Low
I006800,U0219,C0270,1,0,0,0,0,42,3.0,5.0,2026-02-02 23:27:00,4.24,Weekday,For You,3.0,Medium
I006801,U0259,C0531,1,1,1,0,1,95,,3.8,2025-09-20 20:05:00,11.9,Weekend,Home Feed,0.0,Very High
I006802,U0007,C0262,1,1,0,0,0,21,4.0,1.1,2026-01-02 14:52:00,7.12,Weekday,For You,4.0,High
I006803,U0245,C0464,1,1,0,0,0,50,4.0,13.0,2025-09-24 11:14:00,7.7,Weekday,Category Page,4.0,High
I006804,U0206,C0059,0,0,0,0,0,58,,4.6,2026-03-04 23:09:00,1.16,Weekday,Home Feed,0.0,Low
I006805,U0059,C0644,1,1,0,0,0,49,4.0,5.4,2025-11-21 22:25:00,7.68,Weekday,Home Feed,4.0,High
I006806,U0309,C0715,1,1,0,0,1,44,2.0,5.3,2026-01-15 21:26:00,9.48,Weekday,For You,2.0,Very High
I006807,U0433,C0554,1,0,0,0,1,97,,6.8,2025-12-22 16:52:00,6.44,Weekday,For You,0.0,High
I006808,U0079,C0281,1,1,0,0,0,57,4.0,5.7,2026-02-19 11:05:00,7.84,Weekday,Trending,4.0,High
I006809,U0385,C0900,1,0,0,0,0,73,,23.4,2026-02-17 19:00:00,2.46,Weekday,For You,0.0,Low
I006810,U0216,C0304,1,1,1,0,0,51,,5.6,2026-02-09 22:28:00,7.52,Weekday,Category Page,0.0,High
I006811,U0267,C0132,1,0,0,0,0,9,,1.0,2025-10-23 08:17:00,1.18,Weekday,Because You Liked,0.0,Low
I006812,U0133,C0309,0,0,0,0,0,43,,1.0,2025-09-06 19:33:00,0.86,Weekend,For You,0.0,Low
I006813,U0228,C0216,1,1,1,0,1,75,4.0,6.0,2025-10-29 06:08:00,14.7,Weekday,Category Page,4.0,Very High
I006814,U0168,C0845,1,0,1,0,1,87,,4.3,2026-02-26 15:08:00,9.24,Weekday,Home Feed,0.0,Very High
I006815,U0440,C0264,0,0,0,0,0,47,,2.3,2026-02-07 20:37:00,0.94,Weekend,Category Page,0.0,Low
I006816,U0108,C0488,1,1,0,0,0,13,,1.0,2026-02-15 17:09:00,3.76,Weekend,Search,0.0,Medium
I006817,U0166,C0352,1,1,0,0,1,81,,3.2,2025-12-05 12:45:00,8.62,Weekday,Home Feed,0.0,High
I006818,U0418,C0731,0,0,0,0,0,35,,1.0,2025-10-29 00:30:00,0.7,Weekday,For You,0.0,Low
I006819,U0100,C0567,1,0,0,0,0,57,3.0,10.8,2025-09-18 11:38:00,4.54,Weekday,For You,3.0,Medium
I006820,U0013,C0671,1,0,0,0,0,75,5.0,6.0,2026-02-19 06:34:00,6.5,Weekday,For You,5.0,High
I006821,U0207,C0509,1,0,0,0,0,60,,16.8,2026-01-14 19:20:00,2.2,Weekday,For You,0.0,Low
I006822,U0450,C0217,1,1,0,0,0,18,5.0,1.3,2026-02-21 07:36:00,7.86,Weekend,Category Page,5.0,High
I006823,U0025,C0482,1,1,1,0,0,71,,7.8,2026-03-10 21:30:00,7.92,Weekday,Trending,0.0,High
I006824,U0275,C0745,1,0,0,0,0,60,,5.4,2026-01-23 09:46:00,2.2,Weekday,Home Feed,0.0,Low
I006825,U0123,C0259,0,0,0,0,0,78,,1.6,2025-10-17 14:58:00,1.56,Weekday,Home Feed,0.0,Low
I006826,U0168,C0844,1,0,0,0,0,40,,1.0,2026-01-24 12:18:00,1.8,Weekend,Because You Liked,0.0,Low
I006827,U0318,C0681,1,1,1,0,0,19,4.0,1.5,2025-10-26 08:21:00,10.08,Weekend,Because You Liked,4.0,Very High
I006828,U0238,C0260,0,0,0,0,0,79,,7.9,2025-10-30 22:03:00,1.58,Weekday,Trending,0.0,Low
I006829,U0370,C0659,1,1,1,0,1,52,4.0,18.2,2026-02-16 08:54:00,14.24,Weekday,Trending,4.0,Very High
I006830,U0238,C0430,1,0,0,0,0,50,,11.5,2026-01-16 00:15:00,2.0,Weekday,Home Feed,0.0,Low
I006831,U0330,C0730,1,1,1,1,1,69,4.0,2.1,2026-02-14 15:29:00,16.58,Weekend,Home Feed,4.0,Very High
I006832,U0160,C0751,1,1,0,0,1,68,,4.1,2025-10-01 07:38:00,8.36,Weekday,Home Feed,0.0,High
I006833,U0208,C0230,1,0,0,0,1,65,2.0,2.6,2026-02-12 10:16:00,7.4,Weekday,Category Page,2.0,High
I006834,U0196,C0394,1,1,1,0,0,55,,2.2,2026-01-24 22:48:00,7.6,Weekend,Trending,0.0,High
I006835,U0144,C0718,1,1,0,0,1,83,,22.4,2025-12-14 15:38:00,8.66,Weekend,Because You Liked,0.0,High
I006836,U0140,C0825,0,0,0,0,0,50,,11.0,2025-11-24 18:32:00,1.0,Weekday,For You,0.0,Low
I006837,U0421,C0232,1,0,1,0,1,61,3.0,13.4,2026-03-10 13:11:00,11.12,Weekday,For You,3.0,Very High
I006838,U0096,C0721,1,1,0,0,1,76,,25.8,2026-01-05 01:59:00,8.52,Weekday,Because You Liked,0.0,High
I006839,U0227,C0862,1,0,0,1,0,69,,4.8,2026-01-01 18:38:00,4.38,Weekday,For You,0.0,Medium
I006840,U0111,C0484,1,0,1,0,0,51,4.0,2.5,2025-12-12 11:55:00,8.22,Weekday,Home Feed,4.0,High
I006841,U0327,C0499,1,0,1,0,1,91,,7.3,2026-01-17 21:52:00,9.32,Weekend,Home Feed,0.0,Very High
I006842,U0113,C0783,1,1,0,0,1,88,,4.4,2025-10-14 12:26:00,8.76,Weekday,Search,0.0,High
I006843,U0371,C0296,1,1,0,0,1,82,,18.0,2026-01-16 08:39:00,8.64,Weekday,For You,0.0,High
I006844,U0419,C0689,1,0,0,0,1,100,4.0,3.0,2025-10-20 14:36:00,9.7,Weekday,Because You Liked,4.0,Very High
I006845,U0361,C0008,1,0,1,0,1,50,,2.5,2025-11-12 23:39:00,8.5,Weekday,For You,0.0,High
I006846,U0024,C0199,1,1,1,0,1,97,5.0,19.4,2025-12-08 22:46:00,15.94,Weekday,Home Feed,5.0,Very High
I006847,U0326,C0241,1,1,0,0,0,28,4.0,5.0,2026-02-13 21:38:00,7.26,Weekday,Home Feed,4.0,High
I006848,U0101,C0316,0,0,0,0,0,82,,9.0,2025-10-20 08:24:00,1.64,Weekday,Category Page,0.0,Low
I006849,U0025,C0133,1,0,0,0,0,38,3.0,9.5,2026-02-12 19:26:00,4.16,Weekday,Home Feed,3.0,Medium
I006850,U0121,C0102,0,0,0,0,0,52,,3.1,2025-12-11 21:50:00,1.04,Weekday,Because You Liked,0.0,Low
