content_id,title,category,format,mood,content_similarity_score,normalized_popularity_score,profile_match_score,final_score,recommendation_reason,user_id
C0352,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Article,Curious,0.39702272230610325,0.7223229852089309,1.0,0.5989432435705895,favorite category; preferred format; preferred mood,U0059
C0071,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Podcast,Motivated,0.39647586443911015,0.8314589754800491,0.8,0.5859264693115229,favorite category; preferred format,U0059
C0726,A Smarter Student Money Routine for the Month for Tight Budgets,Finance,Guide,Calm,0.3197352622019182,1.0,0.8,0.585854394211055,favorite category; preferred format,U0059
C0390,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Guide,Motivated,0.4233035007614373,0.7594295408957127,0.8,0.5826743106427188,favorite category; preferred format,U0059
C0778,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Podcast,Motivated,0.38287959305316094,0.8355850886642181,0.8,0.5794800483452931,favorite category; preferred format,U0059
C0888,How to Follow Up After an Interview Without Sounding Generic for Student Professionals,Career,Podcast,Motivated,0.44143499157070154,0.6923426947047665,0.8,0.5758749190400776,favorite category; preferred format,U0059
C0601,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Guide,Calm,0.6213102659639973,0.6887441651200721,0.8,0.6739066875602165,favorite category; preferred format,U0060
C0490,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Guide,Focused,0.5368964942983963,0.46117541195658285,1.0,0.6105869248532636,favorite category; preferred format; preferred mood,U0060
C0120,How to Organize a Semester Without Overcomplicating It for Better Consistency,Productivity,Article,Focused,0.37569787777563346,0.8119303376263053,1.0,0.6096164171831748,favorite category; preferred format; preferred mood,U0060
C0504,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Article,Focused,0.4960419177612295,0.5203025701591586,1.0,0.6028986973084659,favorite category; preferred format; preferred mood,U0060
C0690,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Guide,Motivated,0.5070446470081769,0.49437468030348064,1.0,0.6024682259303675,favorite category; preferred format; preferred mood,U0060
C0675,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Article,Motivated,0.4643345673648109,0.5868886264364583,1.0,0.6021061686597606,favorite category; preferred format; preferred mood,U0060
C0778,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Podcast,Motivated,0.34646144825132696,0.8355850886642181,1.0,0.5994500687042843,favorite category; preferred format; preferred mood,U0060
C0809,How to Organize a Semester Without Overcomplicating It Without Overplanning,Productivity,Article,Motivated,0.4706334759886179,0.5576832949027988,1.0,0.5982692355194396,favorite category; preferred format; preferred mood,U0060
C0559,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Checklist,Focused,0.5569915675875756,0.6019711558858903,0.7,0.5968381511446392,favorite category; preferred mood,U0060
C0194,How to Organize a Semester Without Overcomplicating It for Hybrid Routines,Productivity,Article,Focused,0.42811983579487556,0.5944201459639287,1.0,0.5840709461781637,favorite category; preferred format; preferred mood,U0060
C0499,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Short Video,Curious,0.8355844736711455,0.6171981328384231,1.0,0.8138709937287358,favorite category; preferred format; preferred mood,U0061
C0529,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Short Video,Relaxed,0.7017778563654866,0.5638147728581338,1.0,0.726931514215551,favorite category; preferred format; preferred mood,U0061
C0531,Quick Comfort Meals for Cold Evenings This Week,Food,Carousel,Curious,0.7405852424489313,0.6316198938942317,0.7,0.7052268568204701,favorite category; preferred mood,U0061
C0055,Quick Comfort Meals for Cold Evenings This Week,Food,Carousel,Curious,0.7176588574197382,0.6689037611932837,0.7,0.701938311879177,favorite category; preferred mood,U0061
C0589,Cheap Meals You Can Make in Under 20 Minutes on a Budget,Food,Short Video,Curious,0.5310978888139729,0.6516145871637689,1.0,0.6550074856386274,favorite category; preferred format; preferred mood,U0061
C0404,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Short Video,Relaxed,0.4830913483862287,0.7346142195937512,1.0,0.6493537965108636,favorite category; preferred format; preferred mood,U0061
C0699,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Article,Relaxed,0.6163464619578387,0.6762153391955773,0.7,0.6480443888757057,favorite category; preferred mood,U0061
C0636,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Guide,Relaxed,0.505367907916451,0.9087462272463116,0.7,0.645138906165626,favorite category; preferred mood,U0061
C0216,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Article,Curious,0.47867769937378035,0.9571584299281924,0.7,0.6425623421376273,favorite category; preferred mood,U0061
C0175,Cheap Meals You Can Make in Under 20 Minutes This Week,Food,Short Video,Curious,0.4802573060586372,0.6796684767552548,1.0,0.6340586375210642,favorite category; preferred format; preferred mood,U0061
C0895,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Short Video,Relaxed,0.6403906471806882,0.7991526535815385,0.7,0.6920030193447632,favorite category; preferred mood,U0062
C0609,Quick Comfort Meals for Cold Evenings Near Campus,Food,Guide,Curious,0.6653985689947198,0.6266707909191459,0.8,0.6826369106768825,favorite category; preferred format,U0062
C0718,Cheap Meals You Can Make in Under 20 Minutes Near Campus,Food,Guide,Relaxed,0.4171646244208568,0.8951804314736245,1.0,0.6532356512998774,favorite category; preferred format; preferred mood,U0062
C0302,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Guide,Curious,0.5310328405820854,0.6821968875284211,0.8,0.6226172842022524,favorite category; preferred format,U0062
C0181,Quick Comfort Meals for Cold Evenings for Shared Kitchens,Food,Carousel,Relaxed,0.5745701159523464,0.6524251689907521,0.7,0.6191198560214786,favorite category; preferred mood,U0062
C0875,Quick Comfort Meals for Cold Evenings Near Campus,Food,Guide,Relaxed,0.4852426762987758,0.6064188365858687,1.0,0.6184881811107938,favorite category; preferred format; preferred mood,U0062
C0028,Quick Comfort Meals for Cold Evenings Near Campus,Food,Carousel,Curious,0.5849661693206962,0.7040293946722157,0.5,0.5977387417944369,favorite category,U0062
C0098,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Guide,Focused,0.4559083543112408,0.7398658993057509,0.8,0.5957160696976203,favorite category; preferred format,U0062
C0067,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Guide,Relaxed,0.40660467846778003,0.6753425941548094,1.0,0.5924682216959813,favorite category; preferred format; preferred mood,U0062
C0037,Flashcard Systems Students Actually Keep Using for Group Sessions,Study,Podcast,Calm,0.3695881478988524,0.7413851361391968,1.0,0.588619765379168,favorite category; preferred format; preferred mood,U0062
C0336,Low-Cost Weekend Plans for Students Without Big Spending,Events,Guide,Curious,0.6593946798687845,0.7668297621056182,1.0,0.754374514454236,favorite category; preferred format; preferred mood,U0063
C0491,Low-Cost Weekend Plans for Students Without Big Spending,Events,Carousel,Social,0.4198313114636793,0.8098821861264918,1.0,0.6333777678366466,favorite category; preferred format; preferred mood,U0063
C0673,Local Events That Feel Social Without Being Too Much This Month,Events,Carousel,Excited,0.42168078312718416,0.9593292465740585,0.8,0.631756742363466,favorite category; preferred format,U0063
C0300,Things to Do This Week Beyond the Usual Routine Near Campus,Events,Short Video,Social,0.437990827665461,0.6896213296634103,1.0,0.6133002876318561,favorite category; preferred format; preferred mood,U0063
C0309,Local Events That Feel Social Without Being Too Much Without Big Spending,Events,Short Video,Excited,0.42934745735008695,0.8529747252541245,0.8,0.609384782856079,favorite category; preferred format,U0063
C0771,Student Deals Worth Using This Month Before Prices Jump,Deals,Article,Motivated,0.7155534070027648,0.7965825930892131,0.0,0.592700022123824,similar engaged content,U0063
C0640,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Carousel,Curious,0.29248796236073993,0.9012445065760403,1.0,0.5861795059424171,favorite category; preferred format; preferred mood,U0063
C0796,Local Events That Feel Social Without Being Too Much Near Campus,Events,Short Video,Social,0.4216895527703649,0.598653993963594,1.0,0.5815927525145992,favorite category; preferred format; preferred mood,U0063
C0405,Low-Cost Weekend Plans for Students Without Big Spending,Events,Short Video,Excited,0.4439852006357209,0.6881234919028069,0.8,0.5762227333253482,favorite category; preferred format,U0063
C0126,Low-Cost Weekend Plans for Students Without Big Spending,Events,Guide,Social,0.44766032755214236,0.5173901516064499,1.0,0.5755607180552909,favorite category; preferred format; preferred mood,U0063
C0135,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Guide,Motivated,0.6797105956970456,0.7679129896836633,1.0,0.765819075054291,favorite category; preferred format; preferred mood,U0064
C0457,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Short Video,Calm,0.5280405694513925,0.8934289750891741,1.0,0.7137795569705594,favorite category; preferred format; preferred mood,U0064
C0367,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Short Video,Focused,0.6768128667156464,0.547684065596444,0.8,0.6691680930927166,favorite category; preferred format,U0064
C0110,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Guide,Calm,0.4494652813120499,0.8196464390829161,1.0,0.6521175144923566,favorite category; preferred format; preferred mood,U0064
C0039,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Article,Focused,0.5827126523764761,0.5717884088054495,0.8,0.6234390610084243,favorite category; preferred format,U0064
C0326,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Article,Calm,0.46950702808046385,0.6379308036132736,1.0,0.6177115663475736,favorite category; preferred format; preferred mood,U0064
C0724,Walking Habits That Boost Energy Without a Full Workout on Restless Days,Fitness,Short Video,Motivated,0.5288158279275772,0.4745889807472396,1.0,0.6094959505469775,favorite category; preferred format; preferred mood,U0064
C0100,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Article,Motivated,0.4052940325222102,0.7421937668534418,1.0,0.6084601596005761,favorite category; preferred format; preferred mood,U0064
C0746,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Guide,Focused,0.5623903725425993,0.5534825760199384,0.8,0.6076853489034142,favorite category; preferred format,U0064
C0880,Walking Habits That Boost Energy Without a Full Workout on Restless Days,Fitness,Guide,Motivated,0.4627812314683515,0.6124568493389145,1.0,0.607643889642322,favorite category; preferred format; preferred mood,U0064
C0718,Cheap Meals You Can Make in Under 20 Minutes Near Campus,Food,Guide,Relaxed,0.5773370121893051,0.8951804314736245,1.0,0.7413304645725238,favorite category; preferred format; preferred mood,U0065
C0252,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Article,Social,0.6543899007118917,0.7029144886408257,0.8,0.695643067551747,favorite category; preferred format,U0065
C0671,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Short Video,Curious,0.7345718052442288,0.5489844965599985,0.7,0.6812606170243255,favorite category; preferred mood,U0065
C0216,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Article,Curious,0.4324926340963571,0.9571584299281924,1.0,0.6771605562350445,favorite category; preferred format; preferred mood,U0065
C0365,Cheap Meals You Can Make in Under 20 Minutes This Week,Food,Guide,Curious,0.5683463669397185,0.6397042149013716,1.0,0.6725165555421881,favorite category; preferred format; preferred mood,U0065
C0202,Cheap Meals You Can Make in Under 20 Minutes on a Budget,Food,Article,Curious,0.5827193718618221,0.5554571358941192,1.0,0.6593599384975319,favorite category; preferred format; preferred mood,U0065
C0485,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Short Video,Social,0.7328850400671387,0.5962720727456384,0.5,0.6521547902233359,favorite category,U0065
C0243,Cheap Meals You Can Make in Under 20 Minutes for Rainy Evenings,Food,Short Video,Energetic,0.6567670228615916,0.7552756062963588,0.5,0.6500407641479651,favorite category,U0065
C0598,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Guide,Relaxed,0.5175725857978362,0.614747951933712,1.0,0.6383519101722379,favorite category; preferred format; preferred mood,U0065
