content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0231,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Local Events,weekend|things to do|workshops|events,Short Video,Social,Light,3,Free,Afternoon,Online,0,Recent,2026-02-06,64,84,84,"A light quick watch for students who want social plans without endless searching. It uses weekend, things to do, workshops, events to help you discover something worth showing up for.","Good when you have about 3 minutes, want something social, and prefer a free option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Local+Events+Low-Cost+Weekend+Plans+for+Students+You%E2%80%99ll+Actually+Want+to+Attend,Quick Pick,0.701
C0232,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Daily Routines,fashion|daily life|room setup|student life,Guide,Curious,Deep,22,High,Evening,Online,0,Evergreen,2025-10-05,67,22,67,"A deep step-by-step guide for students improving routines, spaces, and habits. It uses fashion, daily life, room setup, student life to help you make everyday student life feel a little more intentional.","Good when you have about 22 minutes, want something curious, and prefer a high option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Daily+Routines+Lifestyle+Upgrades+That+Feel+Small+but+Useful+Without+Overdoing+It,Worth Your Time,0.246
C0233,7 Revision Habits That Actually Stick for Mid-Semester Pressure,Study,Note Taking,flashcards|focus|notes|deep work,Short Video,Motivated,Moderate,7,Free,Late Night,London,1,New,2025-11-02,86,36,76,"A moderate quick watch for students balancing lectures, deadlines, and revision. It uses flashcards, focus, notes, deep work to help you turn a scattered study session into a focused next step.","Good when you have about 7 minutes, want something motivated, and prefer a free option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+7+Revision+Habits+That+Actually+Stick+for+Mid-Semester+Pressure,Quick Pick,0.58
C0234,Late-Night Tracks for Quiet Study Sessions for Better Evenings,Music,Indie Finds,focus music|party|playlist|indie,Short Video,Calm,Light,3,Medium,Afternoon,London,1,Evergreen,2025-10-09,64,24,67,"A light quick watch for students who use music to focus, relax, or reset. It uses focus music, party, playlist, indie to help you match the soundtrack to your current energy.","Good when you have about 3 minutes, want something calm, and prefer a medium option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Indie+Finds+Late-Night+Tracks+for+Quiet+Study+Sessions+for+Better+Evenings,Quick Pick,0.232
C0235,Places That Feel Like a Break Without Going Far from Hatfield,Travel,Cheap Travel,explore|cheap trips|travel|city guide,Article,Excited,Moderate,11,Medium,Late Night,Watford,1,New,2026-02-04,57,83,68,"A moderate read for students looking for nearby things to do. It uses explore, cheap trips, travel, city guide to help you find a low-friction break from routine.","Good when you have about 11 minutes, want something excited, and prefer a medium option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Cheap+Travel+Places+That+Feel+Like+a+Break+Without+Going+Far+from+Hatfield,Worth Your Time,0.327
C0236,Planning Systems That Work Across Study and Life Without Overplanning,Productivity,Apps,productivity|planning|habits|discipline,Article,Calm,Moderate,6,Medium,Weekend,Remote,0,Evergreen,2025-10-28,61,34,96,"A moderate read for students who want lighter systems that still work. It uses productivity, planning, habits, discipline to help you make the next hour easier to plan and finish.","Good when you have about 6 minutes, want something calm, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Apps+Planning+Systems+That+Work+Across+Study+and+Life+Without+Overplanning,Quick Pick,0.592
C0237,A Simple Weekly Reset Routine for Students for Students,Productivity,Routines,workflow|productivity|focus|habits,Podcast,Motivated,Moderate,34,Free,Evening,Online,0,Recent,2026-01-09,40,70,60,"A moderate listen for students who want lighter systems that still work. It uses workflow, productivity, focus, habits to help you make the next hour easier to plan and finish.","Good when you have about 34 minutes, want something motivated, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+A+Simple+Weekly+Reset+Routine+for+Students+for+Students,Deep Dive,0.275
C0238,Places That Feel Like a Break Without Going Far Near London,Travel,Cheap Travel,cheap trips|travel|student travel|city guide,Carousel,Curious,Moderate,4,Free,Late Night,Online,0,Evergreen,2026-03-01,91,96,75,"A moderate swipeable checklist for students looking for nearby things to do. It uses cheap trips, travel, student travel, city guide to help you find a low-friction break from routine.","Good when you have about 4 minutes, want something curious, and prefer a free option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Cheap+Travel+Places+That+Feel+Like+a+Break+Without+Going+Far+Near+London,Quick Pick,0.696
C0239,Small Reset Habits for Stress-Heavy Weeks for Students,Wellness,Balance,sleep|mental health|balance|routine,Article,Motivated,Light,5,Medium,Weekend,Online,0,Recent,2026-02-20,52,91,89,"A light read for students managing stress, sleep, and motivation. It uses sleep, mental health, balance, routine to help you reset your energy without making it a huge project.","Good when you have about 5 minutes, want something motivated, and prefer a medium option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Balance+Small+Reset+Habits+for+Stress-Heavy+Weeks+for+Students,Quick Pick,0.61
C0240,Places That Feel Like a Break Without Going Far for Students,Travel,Hidden Spots,student travel|explore|travel|cheap trips,Carousel,Excited,Moderate,1,Medium,Morning,Online,0,Evergreen,2026-02-19,54,91,98,"A moderate swipeable checklist for students looking for nearby things to do. It uses student travel, explore, travel, cheap trips to help you find a low-friction break from routine.","Good when you have about 1 minutes, want something excited, and prefer a medium option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Hidden+Spots+Places+That+Feel+Like+a+Break+Without+Going+Far+for+Students,Quick Pick,0.686
C0241,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,CVs,career|networking|interview|jobs,Podcast,Curious,Moderate,18,Low,Late Night,London,1,Recent,2025-11-10,77,40,72,"A moderate listen for students preparing for placements, internships, and first roles. It uses career, networking, interview, jobs to help you move one step closer to a stronger application or interview.","Good when you have about 18 minutes, want something curious, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+CVs+CV+Tweaks+That+Make+Student+Applications+Stronger+That+Recruiters+Notice,Worth Your Time,0.497
C0242,Energetic Tracks for a Better Start to the Day for Better Evenings,Music,Lo-fi,focus music|indie|lofi|playlist,Carousel,Energetic,Moderate,7,Free,Evening,Online,0,Evergreen,2025-09-23,99,16,71,"A moderate swipeable checklist for students who use music to focus, relax, or reset. It uses focus music, indie, lofi, playlist to help you match the soundtrack to your current energy.","Good when you have about 7 minutes, want something energetic, and prefer a free option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Lo-fi+Energetic+Tracks+for+a+Better+Start+to+the+Day+for+Better+Evenings,Quick Pick,0.491
C0243,Cheap Meals You Can Make in Under 20 Minutes for Rainy Evenings,Food,Takeaway Picks,cheap eats|budget meals|meal prep|cafes,Short Video,Energetic,Moderate,6,Medium,Late Night,London,1,Evergreen,2026-03-01,78,96,81,"A moderate quick watch for students who want easy food choices. It uses cheap eats, budget meals, meal prep, cafes to help you find a realistic meal option around time and budget.","Good when you have about 6 minutes, want something energetic, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Takeaway+Picks+Cheap+Meals+You+Can+Make+in+Under+20+Minutes+for+Rainy+Evenings,Quick Pick,0.651
C0244,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Quick Recipes,meal prep|budget meals|cheap eats|quick meals,Short Video,Relaxed,Moderate,5,Low,Afternoon,Online,0,Evergreen,2026-01-16,88,74,95,"A moderate quick watch for students who want easy food choices. It uses meal prep, budget meals, cheap eats, quick meals to help you find a realistic meal option around time and budget.","Good when you have about 5 minutes, want something relaxed, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Quick+Recipes+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+This+Week,Quick Pick,0.895
C0245,Meal Prep Ideas That Survive a Busy Timetable This Week,Food,Budget Meals,budget meals|food|cheap eats|student food,Guide,Relaxed,Deep,21,Free,Weekend,Remote,0,Recent,2025-11-15,65,43,69,"A deep step-by-step guide for students who want easy food choices. It uses budget meals, food, cheap eats, student food to help you find a realistic meal option around time and budget.","Good when you have about 21 minutes, want something relaxed, and prefer a free option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Meal+Prep+Ideas+That+Survive+a+Busy+Timetable+This+Week,Worth Your Time,0.401
C0246,Sleep Routines That Feel Realistic for Students When You Feel Drained,Wellness,Mental Health,stress|mindfulness|sleep|wellness,Podcast,Motivated,Deep,10,High,Late Night,Online,0,Recent,2025-10-28,73,34,70,"A deep listen for students managing stress, sleep, and motivation. It uses stress, mindfulness, sleep, wellness to help you reset your energy without making it a huge project.","Good when you have about 10 minutes, want something motivated, and prefer a high option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Mental+Health+Sleep+Routines+That+Feel+Realistic+for+Students+When+You+Feel+Drained,Quick Pick,0.338
C0247,A Simple Gym Plan for Absolute Beginners for Small Spaces,Fitness,Gym Guides,workout|fitness|gym|beginner,Short Video,Focused,Deep,7,Free,Weekend,Online,0,Recent,2026-01-11,99,71,79,"A deep quick watch for students who want simple, doable exercise. It uses workout, fitness, gym, beginner to help you fit movement around a student schedule.","Good when you have about 7 minutes, want something focused, and prefer a free option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Gym+Guides+A+Simple+Gym+Plan+for+Absolute+Beginners+for+Small+Spaces,Quick Pick,0.717
C0248,Meal Prep Ideas That Survive a Busy Timetable on a Budget,Food,Takeaway Picks,student food|cheap eats|meal prep|cafes,Guide,Curious,Light,17,High,Afternoon,Hatfield,1,Recent,2026-02-27,58,95,80,"A light step-by-step guide for students who want easy food choices. It uses student food, cheap eats, meal prep, cafes to help you find a realistic meal option around time and budget.","Good when you have about 17 minutes, want something curious, and prefer a high option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Takeaway+Picks+Meal+Prep+Ideas+That+Survive+a+Busy+Timetable+on+a+Budget,Worth Your Time,0.52
C0249,Energetic Tracks for a Better Start to the Day for Deep Focus,Music,Mood Mixes,playlist|music|party|focus music,Short Video,Calm,Moderate,6,Low,Evening,London,1,Evergreen,2025-12-29,40,65,67,"A moderate quick watch for students who use music to focus, relax, or reset. It uses playlist, music, party, focus music to help you match the soundtrack to your current energy.","Good when you have about 6 minutes, want something calm, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Mood+Mixes+Energetic+Tracks+for+a+Better+Start+to+the+Day+for+Deep+Focus,Quick Pick,0.315
